ID CT,ID BO,ID ME,ID ONG NOI,ID BA NOI,ID ONG NGOAI,ID BA NGOAI,SL BA NGOAI,SL ONG NGOAI,SL BA NOI,SL ONG NOI,SL ME,SL BO,SL CT
21333211103,21222170035,21222091017,21111120091,21111501074,21111070079,21111261066,5,4,6,5,0,4,
21333211111,21222240054,21222321054,21111250114,21111091053,21111330023,21111291085,5,4,6,4,7,4,
21333211117,21222240054,21222191002,21111250114,21111091053,21111130032,21111351047,6,4,6,4,2,4,
21333211118,21222240054,21222191002,21111250114,21111091053,21111130032,21111351047,6,4,6,4,2,4,
21333221012,21222240034,21222141017,21111250114,21111041160,21111110008,21111091131,6,4,5,4,6,4,
21333221014,21222240034,21222141017,21111250114,21111041160,21111110008,21111091131,6,4,5,4,6,4,
21333221021,21222240034,21222181038,21111250114,21111041160,21111130013,21111411123,0,4,5,4,6,4,
21333221028,21222240034,21222141017,21111250114,21111041160,21111110008,21111091131,6,4,5,4,6,4,
21333221030,21222240034,21222071011,21111250114,21111041160,21111050156,21111511068,3,4,5,4,1,4,
21333221037,21222240034,21222181038,21111250114,21111041160,21111130013,21111411123,0,4,5,4,6,4,
21333221046,21222240034,21222491038,21111250114,21111041160,21111510004,21111071043,2,4,5,4,0,4,
21333221050,21222240034,21222091025,21111250114,21111041160,21111070079,21111261066,5,4,5,4,6,4,
21333221058,21222240034,21222071011,21111250114,21111041160,21111050156,21111511068,3,4,5,4,1,4,
21333221060,21222240034,21222451071,21111250114,21111041160,21111490049,21111321133,7,4,5,4,6,4,
21333221061,21222240034,21222491038,21111250114,21111041160,21111510004,21111071043,2,4,5,4,0,4,
21333221063,21222240034,21222141017,21111250114,21111041160,21111110008,21111091131,6,4,5,4,6,4,
21333231007,21222170006,21222451019,21111250114,21111131052,21111490049,21111181154,6,4,5,4,0,4,
21333231020,21222170006,21222141061,21111250114,21111131052,21111110008,21111051110,4,4,5,4,5,4,
21333231023,21222170006,21222271011,21111250114,21111131052,21111290100,21111341085,7,5,5,4,5,4,
21333231029,21222170006,21222231022,21111250114,21111131052,21111240104,21111301084,7,4,5,4,5,4,
21333231032,21222170006,21222141061,21111250114,21111131052,21111110008,21111051110,4,4,5,4,5,4,
21333231039,21222170006,21222231022,21111250114,21111131052,21111240104,21111301084,7,4,5,4,5,4,
21333231041,21222170006,21222271011,21111250114,21111131052,21111290100,21111341085,7,5,5,4,5,4,
21333231055,21222170006,21222381050,21111250114,21111131052,21111040138,21111381109,3,4,5,4,4,4,
21333231070,21222170006,21222321044,21111250114,21111131052,21111330023,21111251018,7,4,5,4,0,4,
21333231076,21222170006,21222381050,21111250114,21111131052,21111040138,21111381109,3,4,5,4,4,4,
21333241016,21222240065,21222491039,21111250114,21111091053,21111510004,21111071043,2,4,6,4,6,4,
21333241017,21222240065,21222091049,21111250114,21111091053,21111070079,21111511053,0,4,6,4,0,4,
21333241019,21222240065,21222321023,21111250114,21111091053,21111330023,21111071167,5,4,6,4,0,4,
21333241027,21222240065,21222411011,21111250114,21111091053,21111430152,21111281127,2,6,6,4,6,4,
21333241039,21222240065,21222091049,21111250114,21111091053,21111070079,21111511053,0,4,6,4,0,4,
21333241050,21222240065,21222321023,21111250114,21111091053,21111330023,21111071167,5,4,6,4,0,4,
21333241054,21222240065,21222091049,21111250114,21111091053,21111070079,21111511053,0,4,6,4,0,4,
21333251004,21222260029,21222451010,21111290059,21111401092,21111490049,21111371071,7,4,7,5,0,4,
21333251007,21222260029,21222371070,21111290059,21111401092,21111040043,21111031059,4,4,7,5,5,4,
21333251011,21222260029,21222131036,21111290059,21111401092,21111110082,21111161141,4,4,7,5,0,4,
21333251021,21222260029,21222091028,21111290059,21111401092,21111070079,21111061092,6,4,7,5,6,4,
21333251024,21222260029,21222411056,21111290059,21111401092,21111430152,21111281127,2,6,7,5,5,4,
21333251027,21222260029,21222131036,21111290059,21111401092,21111110082,21111161141,4,4,7,5,0,4,
21333251033,21222260029,21222131036,21111290059,21111401092,21111110082,21111161141,4,4,7,5,0,4,
21333251040,21222260029,21222371070,21111290059,21111401092,21111040043,21111031059,4,4,7,5,5,4,
21333251045,21222260029,21222181028,21111290059,21111401092,21111130013,21111351052,4,4,7,5,0,4,
21333251054,21222260029,21222451010,21111290059,21111401092,21111490049,21111371071,7,4,7,5,0,4,
21333251055,21222260029,21222411056,21111290059,21111401092,21111430152,21111281127,2,6,7,5,5,4,
21333251059,21222260029,21222451010,21111290059,21111401092,21111490049,21111371071,7,4,7,5,0,4,
21333251065,21222260029,21222451010,21111290059,21111401092,21111490049,21111371071,7,4,7,5,0,4,
21333251067,21222260029,21222451010,21111290059,21111401092,21111490049,21111371071,7,4,7,5,0,4,
21333251069,21222260029,21222131036,21111290059,21111401092,21111110082,21111161141,4,4,7,5,0,4,
21333251070,21222260029,21222371070,21111290059,21111401092,21111040043,21111031059,4,4,7,5,5,4,
21333251072,21222260029,21222451010,21111290059,21111401092,21111490049,21111371071,7,4,7,5,0,4,
21333251076,21222260029,21222451010,21111290059,21111401092,21111490049,21111371071,7,4,7,5,0,4,
21333251080,21222260029,21222411056,21111290059,21111401092,21111430152,21111281127,2,6,7,5,5,4,
21333251081,21222260029,21222071017,21111290059,21111401092,21111050156,21111511068,3,4,7,5,5,4,
21333251082,21222260029,21222451010,21111290059,21111401092,21111490049,21111371071,7,4,7,5,0,4,
21333260020,21222260033,21222311060,21111290059,21111401092,21111330062,21111081019,2,4,7,5,0,4,
21333260059,21222260033,21222231039,21111290059,21111401092,21111240104,21111041162,3,4,7,5,6,4,
21333261001,21222260033,21222231039,21111290059,21111401092,21111240104,21111041162,3,4,7,5,6,4,
21333261002,21222260033,21222461039,21111290059,21111401092,21111490013,21111111073,2,4,7,5,0,4,
21333261006,21222260033,21222311060,21111290059,21111401092,21111330062,21111081019,2,4,7,5,0,4,
21333261011,21222260033,21222491074,21111290059,21111401092,21111510004,21111071043,2,4,7,5,2,4,
21333261013,21222260033,21222371022,21111290059,21111401092,21111040043,21111071111,1,4,7,5,0,4,
21333261017,21222260033,21222371022,21111290059,21111401092,21111040043,21111071111,1,4,7,5,0,4,
21333261021,21222260033,21222231039,21111290059,21111401092,21111240104,21111041162,3,4,7,5,6,4,
21333261023,21222260033,21222371022,21111290059,21111401092,21111040043,21111071111,1,4,7,5,0,4,
21333261024,21222260033,21222311060,21111290059,21111401092,21111330062,21111081019,2,4,7,5,0,4,
21333261027,21222260033,21222411041,21111290059,21111401092,21111430152,21111371131,5,6,7,5,7,4,
21333261030,21222260033,21222231039,21111290059,21111401092,21111240104,21111041162,3,4,7,5,6,4,
21333261032,21222260033,21222371022,21111290059,21111401092,21111040043,21111071111,1,4,7,5,0,4,
21333261035,21222260033,21222491074,21111290059,21111401092,21111510004,21111071043,2,4,7,5,2,4,
21333261038,21222260033,21222371022,21111290059,21111401092,21111040043,21111071111,1,4,7,5,0,4,
21333261039,21222260033,21222451025,21111290059,21111401092,21111490049,21111181154,6,4,7,5,0,4,
21333261040,21222260033,21222451025,21111290059,21111401092,21111490049,21111181154,6,4,7,5,0,4,
21333261044,21222260033,21222451025,21111290059,21111401092,21111490049,21111181154,6,4,7,5,0,4,
21333261047,21222260033,21222231039,21111290059,21111401092,21111240104,21111041162,3,4,7,5,6,4,
21333261048,21222260033,21222451025,21111290059,21111401092,21111490049,21111181154,6,4,7,5,0,4,
21333261050,21222260033,21222371022,21111290059,21111401092,21111040043,21111071111,1,4,7,5,0,4,
21333261053,21222260033,21222231039,21111290059,21111401092,21111240104,21111041162,3,4,7,5,6,4,
21333261057,21222260033,21222091005,21111290059,21111401092,21111070079,21111101033,5,4,7,5,6,4,
21333261058,21222260033,21222231039,21111290059,21111401092,21111240104,21111041162,3,4,7,5,6,4,
21333261062,21222260033,21222491074,21111290059,21111401092,21111510004,21111071043,2,4,7,5,2,4,
21333261065,21222260033,21222371022,21111290059,21111401092,21111040043,21111071111,1,4,7,5,0,4,
21333271029,21222260004,21222371053,21111290059,21111401092,21111040043,21111151081,6,4,7,5,5,4,
21333271049,21222260004,21222231043,21111290059,21111401092,21111240104,21111161039,0,4,7,5,3,4,
21333271051,21222260004,21222231043,21111290059,21111401092,21111240104,21111161039,0,4,7,5,3,4,
21333271056,21222260004,21222071044,21111290059,21111401092,21111050156,21111261105,3,4,7,5,2,4,
21333281001,21222260009,21222401065,21111290059,21111251085,21111250039,21111071089,7,4,6,5,4,4,
21333281002,21222260009,21222311011,21111290059,21111251085,21111330062,21111341028,3,4,6,5,3,4,
21333281003,21222260009,21222491076,21111290059,21111251085,21111510004,21111071043,2,4,6,5,5,4,
21333281004,21222260009,21222311011,21111290059,21111251085,21111330062,21111341028,3,4,6,5,3,4,
21333281005,21222260009,21222231007,21111290059,21111251085,21111240104,21111131060,7,4,6,5,5,4,
21333281013,21222260009,21222401065,21111290059,21111251085,21111250039,21111071089,7,4,6,5,4,4,
21333281014,21222260009,21222411019,21111290059,21111251085,21111430152,21111331006,5,6,6,5,6,4,
21333281017,21222260009,21222311011,21111290059,21111251085,21111330062,21111341028,3,4,6,5,3,4,
21333281023,21222260009,21222401065,21111290059,21111251085,21111250039,21111071089,7,4,6,5,4,4,
21333281025,21222260009,21222231007,21111290059,21111251085,21111240104,21111131060,7,4,6,5,5,4,
21333281026,21222260009,21222401065,21111290059,21111251085,21111250039,21111071089,7,4,6,5,4,4,
21333281027,21222260009,21222231007,21111290059,21111251085,21111240104,21111131060,7,4,6,5,5,4,
21333281036,21222260009,21222091022,21111290059,21111251085,21111070079,21111351122,5,4,6,5,6,4,
21333281041,21222260009,21222071009,21111290059,21111251085,21111050156,21111511068,3,4,6,5,4,4,
21333281046,21222260009,21222071009,21111290059,21111251085,21111050156,21111511068,3,4,6,5,4,4,
21333281047,21222260009,21222411019,21111290059,21111251085,21111430152,21111331006,5,6,6,5,6,4,
21333281049,21222260009,21222411019,21111290059,21111251085,21111430152,21111331006,5,6,6,5,6,4,
21333281050,21222260009,21222071009,21111290059,21111251085,21111050156,21111511068,3,4,6,5,4,4,
21333281060,21222260009,21222091022,21111290059,21111251085,21111070079,21111351122,5,4,6,5,6,4,
21333281061,21222260009,21222451068,21111290059,21111251085,21111490049,21111181154,6,4,6,5,0,4,
21333281064,21222260009,21222451068,21111290059,21111251085,21111490049,21111181154,6,4,6,5,0,4,
21333281066,21222260009,21222071009,21111290059,21111251085,21111050156,21111511068,3,4,6,5,4,4,
21333281070,21222260009,21222491076,21111290059,21111251085,21111510004,21111071043,2,4,6,5,5,4,
21333281071,21222260009,21222411019,21111290059,21111251085,21111430152,21111331006,5,6,6,5,6,4,
21333281076,21222260009,21222131038,21111290059,21111251085,21111110082,21111161141,4,4,6,5,0,4,
21333281082,21222260009,21222491076,21111290059,21111251085,21111510004,21111071043,2,4,6,5,5,4,
21333290080,21222270059,21222311039,21111290100,21111341085,21111330062,21111041032,1,4,7,5,0,5,
21333291019,21222270059,21222231048,21111290100,21111341085,21111240104,21111251096,5,4,7,5,0,5,
21333291025,21222270059,21222091044,21111290100,21111341085,21111070079,21111431015,6,4,7,5,1,5,
21333291035,21222270059,21222311039,21111290100,21111341085,21111330062,21111041032,1,4,7,5,0,5,
21333291052,21222270059,21222091044,21111290100,21111341085,21111070079,21111431015,6,4,7,5,1,5,
21333291057,21222270059,21222091044,21111290100,21111341085,21111070079,21111431015,6,4,7,5,1,5,
21333291058,21222270059,21222181031,21111290100,21111341085,21111130013,21111131122,4,4,7,5,0,5,
21333291059,21222270059,21222491048,21111290100,21111341085,21111510004,21111321089,1,4,7,5,0,5,
21333291064,21222270059,21222311039,21111290100,21111341085,21111330062,21111041032,1,4,7,5,0,5,
21333291071,21222270059,21222031009,21111290100,21111341085,21111020046,21111101105,5,2,7,5,6,5,
21333301001,21222270044,21222181041,21111290100,21111201100,21111130013,21111051051,2,4,7,5,1,5,
21333301002,21222270044,21222091012,21111290100,21111201100,21111070079,21111171086,0,4,7,5,3,5,
21333301005,21222270044,21222131044,21111290100,21111201100,21111110082,21111261027,6,4,7,5,0,5,
21333301011,21222270044,21222371066,21111290100,21111201100,21111040043,21111031059,4,4,7,5,4,5,
21333301017,21222270044,21222131044,21111290100,21111201100,21111110082,21111261027,6,4,7,5,0,5,
21333301022,21222270044,21222181041,21111290100,21111201100,21111130013,21111051051,2,4,7,5,1,5,
21333301038,21222270044,21222131044,21111290100,21111201100,21111110082,21111261027,6,4,7,5,0,5,
21333301045,21222270044,21222091012,21111290100,21111201100,21111070079,21111171086,0,4,7,5,3,5,
21333301048,21222270044,21222411057,21111290100,21111201100,21111430152,21111191079,5,6,7,5,0,5,
21333301054,21222270044,21222091012,21111290100,21111201100,21111070079,21111171086,0,4,7,5,3,5,
21333301055,21222270044,21222261037,21111290100,21111201100,21111290059,21111491057,0,5,7,5,0,5,
21333301057,21222270044,21222261037,21111290100,21111201100,21111290059,21111491057,0,5,7,5,0,5,
21333301058,21222270044,21222441003,21111290100,21111201100,21111450143,21111281070,3,3,7,5,4,5,
21333301062,21222270044,21222091012,21111290100,21111201100,21111070079,21111171086,0,4,7,5,3,5,
21333301070,21222270044,21222311048,21111290100,21111201100,21111330062,21111121159,4,4,7,5,3,5,
21333301082,21222270044,21222411057,21111290100,21111201100,21111430152,21111191079,5,6,7,5,0,5,
21333301085,21222270044,21222261037,21111290100,21111201100,21111290059,21111491057,0,5,7,5,0,5,
21333301086,21222270044,21222061059,21111290100,21111201100,21111030135,21111171112,6,4,7,5,2,5,
21333310040,21222270021,21222030043,21111290100,21111301014,21111020046,21111441062,3,2,0,5,3,5,
21333310051,21222270021,21222231051,21111290100,21111301014,21111240104,21111491096,5,4,0,5,5,5,
21333311008,21222270021,21222261011,21111290100,21111301014,21111290059,21111091013,5,5,0,5,6,5,
21333311010,21222270021,21222311068,21111290100,21111301014,21111330062,21111081019,2,4,0,5,6,5,
21333311015,21222270021,21222131047,21111290100,21111301014,21111110082,21111141030,6,4,0,5,0,5,
21333311016,21222270021,21222030043,21111290100,21111301014,21111020046,21111441062,3,2,0,5,3,5,
21333311017,21222270021,21222401039,21111290100,21111301014,21111250039,21111451064,0,4,0,5,0,5,
21333311024,21222270021,21222311068,21111290100,21111301014,21111330062,21111081019,2,4,0,5,6,5,
21333311035,21222270021,21222231051,21111290100,21111301014,21111240104,21111491096,5,4,0,5,5,5,
21333311036,21222270021,21222261011,21111290100,21111301014,21111290059,21111091013,5,5,0,5,6,5,
21333311048,21222270021,21222441041,21111290100,21111301014,21111450143,21111071077,0,3,0,5,5,5,
21333311051,21222270021,21222091004,21111290100,21111301014,21111070079,21111261066,5,4,0,5,3,5,
21333311052,21222270021,21222091004,21111290100,21111301014,21111070079,21111261066,5,4,0,5,3,5,
21333311053,21222270021,21222261011,21111290100,21111301014,21111290059,21111091013,5,5,0,5,6,5,
21333311054,21222270021,21222231051,21111290100,21111301014,21111240104,21111491096,5,4,0,5,5,5,
21333311059,21222270021,21222091004,21111290100,21111301014,21111070079,21111261066,5,4,0,5,3,5,
21333311063,21222270021,21222091004,21111290100,21111301014,21111070079,21111261066,5,4,0,5,3,5,
21333311070,21222270021,21222181020,21111290100,21111301014,21111130013,21111211086,7,4,0,5,1,5,
21333311071,21222270021,21222030043,21111290100,21111301014,21111020046,21111441062,3,2,0,5,3,5,
21333311075,21222270021,21222401039,21111290100,21111301014,21111250039,21111451064,0,4,0,5,0,5,
21333311078,21222270021,21222061054,21111290100,21111301014,21111030135,21111101085,1,4,0,5,4,5,
21333311082,21222270021,21222481021,21111290100,21111301014,21111500013,21111011012,0,5,0,5,6,5,
21333311084,21222270021,21222231051,21111290100,21111301014,21111240104,21111491096,5,4,0,5,5,5,
21333311088,21222270021,21222401039,21111290100,21111301014,21111250039,21111451064,0,4,0,5,0,5,
21333311092,21222270021,21222371015,21111290100,21111301014,21111040043,21111121080,0,4,0,5,2,5,
21333311097,21222270021,21222441041,21111290100,21111301014,21111450143,21111071077,0,3,0,5,5,5,
21333321003,21222270033,21222221059,21111290100,21111301014,21111230109,21111301085,2,3,0,5,0,5,
21333321010,21222270033,21222131012,21111290100,21111301014,21111110082,21111141030,6,4,0,5,5,5,
21333321012,21222270033,21222441028,21111290100,21111301014,21111450143,21111151035,5,3,0,5,0,5,
21333321019,21222270033,21222091030,21111290100,21111301014,21111070079,21111141073,5,4,0,5,6,5,
21333321020,21222270033,21222481018,21111290100,21111301014,21111500013,21111071046,6,5,0,5,7,5,
21333321022,21222270033,21222091030,21111290100,21111301014,21111070079,21111141073,5,4,0,5,6,5,
